figure,panel,coordinate_name,coordinate_value,paper_digitized_mv,model_display_mv,residual_mv,display_note
Fig6,a_waveform,time_ms,0.05,-2.6387777749459935e-32,-0.01440892152489843,-0.01440892152489843,Model display column is normalized to the Fig. 6(a) printed mV axis; model_unscaled_mv remains in model_waveform_fig6.csv.
Fig6,a_waveform,time_ms,0.14850000000000002,-1.7017423307082383e-24,-3.1125518852570723e-06,-3.1125518852570723e-06,Model display column is normalized to the Fig. 6(a) printed mV axis; model_unscaled_mv remains in model_waveform_fig6.csv.
Fig6,a_waveform,time_ms,0.14875,-1.0616933529812782e-24,-3.1125518852570723e-06,-3.1125518852570723e-06,Model display column is normalized to the Fig. 6(a) printed mV axis; model_unscaled_mv remains in model_waveform_fig6.csv.
Fig6,a_waveform,time_ms,0.14900000000000002,-6.457841128588374e-25,-3.1125518852570723e-06,-3.1125518852570723e-06,Model display column is normalized to the Fig. 6(a) printed mV axis; model_unscaled_mv remains in model_waveform_fig6.csv.
Fig6,a_waveform,time_ms,0.14925,-3.8407985194135126e-25,-3.1125518852570723e-06,-3.1125518852570723e-06,Model display column is normalized to the Fig. 6(a) printed mV axis; model_unscaled_mv remains in model_waveform_fig6.csv.
Fig6,a_waveform,time_ms,0.14950000000000002,-2.2377249917515144e-25,-3.1125518852570723e-06,-3.1125518852570723e-06,Model display column is normalized to the Fig. 6(a) printed mV axis; model_unscaled_mv remains in model_waveform_fig6.csv.
Fig6,a_waveform,time_ms,0.14975,-1.2785654579769604e-25,-3.1125518852570723e-06,-3.1125518852570723e-06,Model display column is normalized to the Fig. 6(a) printed mV axis; model_unscaled_mv remains in model_waveform_fig6.csv.
Fig6,a_waveform,time_ms,0.15,-7.167952885604617e-26,-3.1125518852570723e-06,-3.1125518852570723e-06,Model display column is normalized to the Fig. 6(a) printed mV axis; model_unscaled_mv remains in model_waveform_fig6.csv.
Fig6,b_spectrum,frequency_mhz,0.0,0.0,0.0,0.0,Model display column is the frequency-domain reflected-potential shape normalized to the Fig. 6(b) printed axis.
Fig6,b_spectrum,frequency_mhz,0.0025,6.16808790332192e-08,0.0,-6.16808790332192e-08,Model display column is the frequency-domain reflected-potential shape normalized to the Fig. 6(b) printed axis.
Fig6,b_spectrum,frequency_mhz,0.005,1.0292903038183983e-06,0.0,-1.0292903038183983e-06,Model display column is the frequency-domain reflected-potential shape normalized to the Fig. 6(b) printed axis.
Fig6,b_spectrum,frequency_mhz,0.0075,5.433439747427172e-06,0.0,-5.433439747427172e-06,Model display column is the frequency-domain reflected-potential shape normalized to the Fig. 6(b) printed axis.
Fig6,b_spectrum,frequency_mhz,0.01,1.7902123573001782e-05,0.0,-1.7902123573001782e-05,Model display column is the frequency-domain reflected-potential shape normalized to the Fig. 6(b) printed axis.
Fig6,b_spectrum,frequency_mhz,0.0125,4.555328153970499e-05,0.0,-4.555328153970499e-05,Model display column is the frequency-domain reflected-potential shape normalized to the Fig. 6(b) printed axis.
Fig6,b_spectrum,frequency_mhz,0.015,9.842758433908127e-05,0.0,-9.842758433908127e-05,Model display column is the frequency-domain reflected-potential shape normalized to the Fig. 6(b) printed axis.
Fig6,b_spectrum,frequency_mhz,0.0175,0.00018996314416135332,0.0,-0.00018996314416135332,Model display column is the frequency-domain reflected-potential shape normalized to the Fig. 6(b) printed axis.
Fig6,b_spectrum,frequency_mhz,0.02,0.00033751343045609184,0.0,-0.00033751343045609184,Model display column is the frequency-domain reflected-potential shape normalized to the Fig. 6(b) printed axis.
Fig6,b_spectrum,frequency_mhz,0.0225,0.0005629091212137132,0.0,-0.0005629091212137132,Model display column is the frequency-domain reflected-potential shape normalized to the Fig. 6(b) printed axis.
Fig6,b_spectrum,frequency_mhz,0.025,0.0008930639253456834,0.0,-0.0008930639253456834,Model display column is the frequency-domain reflected-potential shape normalized to the Fig. 6(b) printed axis.
Fig6,b_spectrum,frequency_mhz,0.0275,0.00136062355509105,0.0,-0.00136062355509105,Model display column is the frequency-domain reflected-potential shape normalized to the Fig. 6(b) printed axis.
Fig6,b_spectrum,frequency_mhz,0.03,0.0020046559923941375,0.0,-0.0020046559923941375,Model display column is the frequency-domain reflected-potential shape normalized to the Fig. 6(b) printed axis.
Fig6,b_spectrum,frequency_mhz,0.0325,0.0028713799647359615,0.0,-0.0028713799647359615,Model display column is the frequency-domain reflected-potential shape normalized to the Fig. 6(b) printed axis.
Fig6,b_spectrum,frequency_mhz,0.035,0.004014927111114658,0.0,-0.004014927111114658,Model display column is the frequency-domain reflected-potential shape normalized to the Fig. 6(b) printed axis.
Fig6,b_spectrum,frequency_mhz,0.0375,0.005498131668306247,0.0,-0.005498131668306247,Model display column is the frequency-domain reflected-potential shape normalized to the Fig. 6(b) printed axis.
Fig6,b_spectrum,frequency_mhz,0.04,0.007393339636557312,0.0,-0.007393339636557312,Model display column is the frequency-domain reflected-potential shape normalized to the Fig. 6(b) printed axis.
Fig6,b_spectrum,frequency_mhz,0.0425,0.009783227294151733,0.0,-0.009783227294151733,Model display column is the frequency-domain reflected-potential shape normalized to the Fig. 6(b) printed axis.
Fig6,b_spectrum,frequency_mhz,0.045,0.012761616631665203,0.0,-0.012761616631665203,Model display column is the frequency-domain reflected-potential shape normalized to the Fig. 6(b) printed axis.
Fig6,b_spectrum,frequency_mhz,0.0475,0.016434272788993766,0.0,-0.016434272788993766,Model display column is the frequency-domain reflected-potential shape normalized to the Fig. 6(b) printed axis.
Fig6,b_spectrum,frequency_mhz,0.05,0.020919665933302637,0.0,-0.020919665933302637,Model display column is the frequency-domain reflected-potential shape normalized to the Fig. 6(b) printed axis.
Fig6,b_spectrum,frequency_mhz,0.0525,0.02634967725991267,0.0,-0.02634967725991267,Model display column is the frequency-domain reflected-potential shape normalized to the Fig. 6(b) printed axis.
Fig6,b_spectrum,frequency_mhz,0.055,0.0328702259930153,0.0,-0.0328702259930153,Model display column is the frequency-domain reflected-potential shape normalized to the Fig. 6(b) printed axis.
Fig6,b_spectrum,frequency_mhz,0.0575,0.04064179148919806,0.0,-0.04064179148919806,Model display column is the frequency-domain reflected-potential shape normalized to the Fig. 6(b) printed axis.
Fig6,b_spectrum,frequency_mhz,0.06,0.049839801903819377,0.0,-0.049839801903819377,Model display column is the frequency-domain reflected-potential shape normalized to the Fig. 6(b) printed axis.
Fig6,b_spectrum,frequency_mhz,0.0625,0.06065485848855981,0.0,-0.06065485848855981,Model display column is the frequency-domain reflected-potential shape normalized to the Fig. 6(b) printed axis.
Fig6,b_spectrum,frequency_mhz,0.065,0.07329276258903435,0.0,-0.07329276258903435,Model display column is the frequency-domain reflected-potential shape normalized to the Fig. 6(b) printed axis.
Fig6,b_spectrum,frequency_mhz,0.0675,0.08797431096517178,0.0,-0.08797431096517178,Model display column is the frequency-domain reflected-potential shape normalized to the Fig. 6(b) printed axis.
Fig6,b_spectrum,frequency_mhz,0.07,0.10493482434314115,0.0,-0.10493482434314115,Model display column is the frequency-domain reflected-potential shape normalized to the Fig. 6(b) printed axis.
Fig6,b_spectrum,frequency_mhz,0.0725,0.12442337431925918,0.0,-0.12442337431925918,Model display column is the frequency-domain reflected-potential shape normalized to the Fig. 6(b) printed axis.
Fig6,b_spectrum,frequency_mhz,0.075,0.14670167507589987,0.0,-0.14670167507589987,Model display column is the frequency-domain reflected-potential shape normalized to the Fig. 6(b) printed axis.
Fig6,b_spectrum,frequency_mhz,0.0775,0.1720426090408799,0.0,-0.1720426090408799,Model display column is the frequency-domain reflected-potential shape normalized to the Fig. 6(b) printed axis.
Fig6,b_spectrum,frequency_mhz,0.08,0.2007283598210712,0.0,-0.2007283598210712,Model display column is the frequency-domain reflected-potential shape normalized to the Fig. 6(b) printed axis.
Fig6,b_spectrum,frequency_mhz,0.0825,0.23304813164421975,0.0,-0.23304813164421975,Model display column is the frequency-domain reflected-potential shape normalized to the Fig. 6(b) printed axis.
Fig6,b_spectrum,frequency_mhz,0.085,0.26929544229247543,0.0,-0.26929544229247543,Model display column is the frequency-domain reflected-potential shape normalized to the Fig. 6(b) printed axis.
Fig6,b_spectrum,frequency_mhz,0.08750000000000001,0.30976498619963677,0.0,-0.30976498619963677,Model display column is the frequency-domain reflected-potential shape normalized to the Fig. 6(b) printed axis.
Fig6,b_spectrum,frequency_mhz,0.09,0.3547490760372165,0.0,-0.3547490760372165,Model display column is the frequency-domain reflected-potential shape normalized to the Fig. 6(b) printed axis.
Fig6,b_spectrum,frequency_mhz,0.0925,0.4045336846728937,0.0,-0.4045336846728937,Model display column is the frequency-domain reflected-potential shape normalized to the Fig. 6(b) printed axis.
Fig6,b_spectrum,frequency_mhz,0.095,0.4593941246866258,0.0,-0.4593941246866258,Model display column is the frequency-domain reflected-potential shape normalized to the Fig. 6(b) printed axis.
Fig6,b_spectrum,frequency_mhz,0.0975,0.5195904193939432,0.0,-0.5195904193939432,Model display column is the frequency-domain reflected-potential shape normalized to the Fig. 6(b) printed axis.
Fig6,b_spectrum,frequency_mhz,0.1,0.5853624371399382,0.0,-0.5853624371399382,Model display column is the frequency-domain reflected-potential shape normalized to the Fig. 6(b) printed axis.
Fig6,b_spectrum,frequency_mhz,0.10250000000000001,0.656924878938764,0.0,-0.656924878938764,Model display column is the frequency-domain reflected-potential shape normalized to the Fig. 6(b) printed axis.
Fig6,b_spectrum,frequency_mhz,0.105,0.7344622276480287,0.0,-0.7344622276480287,Model display column is the frequency-domain reflected-potential shape normalized to the Fig. 6(b) printed axis.
Fig6,b_spectrum,frequency_mhz,0.1075,0.8181237839576007,0.0,-0.8181237839576007,Model display column is the frequency-domain reflected-potential shape normalized to the Fig. 6(b) printed axis.
Fig6,b_spectrum,frequency_mhz,0.11,0.9080189295936955,0.0,-0.9080189295936955,Model display column is the frequency-domain reflected-potential shape normalized to the Fig. 6(b) printed axis.
Fig6,b_spectrum,frequency_mhz,0.1125,1.0042127702612091,0.0,-1.0042127702612091,Model display column is the frequency-domain reflected-potential shape normalized to the Fig. 6(b) printed axis.
Fig6,b_spectrum,frequency_mhz,0.115,1.106722318894497,0.0,-1.106722318894497,Model display column is the frequency-domain reflected-potential shape normalized to the Fig. 6(b) printed axis.
Fig6,b_spectrum,frequency_mhz,0.11750000000000001,1.215513382694711,0.0,-1.215513382694711,Model display column is the frequency-domain reflected-potential shape normalized to the Fig. 6(b) printed axis.
Fig6,b_spectrum,frequency_mhz,0.12,1.330498314212356,0.0,-1.330498314212356,Model display column is the frequency-domain reflected-potential shape normalized to the Fig. 6(b) printed axis.
Fig6,b_spectrum,frequency_mhz,0.1225,1.4515347765522664,0.0,-1.4515347765522664,Model display column is the frequency-domain reflected-potential shape normalized to the Fig. 6(b) printed axis.
Fig6,b_spectrum,frequency_mhz,0.125,1.5784256550341962,0.0,-1.5784256550341962,Model display column is the frequency-domain reflected-potential shape normalized to the Fig. 6(b) printed axis.
Fig6,b_spectrum,frequency_mhz,0.1275,1.7109202220524033,0.0,-1.7109202220524033,Model display column is the frequency-domain reflected-potential shape normalized to the Fig. 6(b) printed axis.
Fig6,b_spectrum,frequency_mhz,0.13,1.8487166285516747,0.0,-1.8487166285516747,Model display column is the frequency-domain reflected-potential shape normalized to the Fig. 6(b) printed axis.
Fig6,b_spectrum,frequency_mhz,0.1325,1.9914657550424593,0.0,-1.9914657550424593,Model display column is the frequency-domain reflected-potential shape normalized to the Fig. 6(b) printed axis.
Fig6,b_spectrum,frequency_mhz,0.135,2.1387764084805245,0.0,-2.1387764084805245,Model display column is the frequency-domain reflected-potential shape normalized to the Fig. 6(b) printed axis.
Fig6,b_spectrum,frequency_mhz,0.1375,2.2902218002171493,0.0,-2.2902218002171493,Model display column is the frequency-domain reflected-potential shape normalized to the Fig. 6(b) printed axis.
Fig6,b_spectrum,frequency_mhz,0.14,2.4453471866564453,0.0,-2.4453471866564453,Model display column is the frequency-domain reflected-potential shape normalized to the Fig. 6(b) printed axis.
Fig6,b_spectrum,frequency_mhz,0.14250000000000002,2.6036785007381114,0.0,-2.6036785007381114,Model display column is the frequency-domain reflected-potential shape normalized to the Fig. 6(b) printed axis.
Fig6,b_spectrum,frequency_mhz,0.145,2.7647317517219987,11.740351052008329,8.97561930028633,Model display column is the frequency-domain reflected-potential shape normalized to the Fig. 6(b) printed axis.
Fig6,b_spectrum,frequency_mhz,0.1475,2.928022925985954,12.01613247235733,9.088109546371378,Model display column is the frequency-domain reflected-potential shape normalized to the Fig. 6(b) printed axis.
Fig6,b_spectrum,frequency_mhz,0.15,3.0930780856529623,12.291913892706333,9.19883580705337,Model display column is the frequency-domain reflected-potential shape normalized to the Fig. 6(b) printed axis.
Fig6,b_spectrum,frequency_mhz,0.1525,3.259443337610231,12.567695313055335,9.308251975445105,Model display column is the frequency-domain reflected-potential shape normalized to the Fig. 6(b) printed axis.
Fig6,b_spectrum,frequency_mhz,0.155,3.4266943352005437,12.843476733404337,9.416782398203793,Model display column is the frequency-domain reflected-potential shape normalized to the Fig. 6(b) printed axis.
Fig6,b_spectrum,frequency_mhz,0.1575,3.5944449802219354,13.264169106246891,9.669724126024956,Model display column is the frequency-domain reflected-potential shape normalized to the Fig. 6(b) printed axis.
Fig6,b_spectrum,frequency_mhz,0.16,3.7623550146780937,13.707633200195387,9.945278185517292,Model display column is the frequency-domain reflected-potential shape normalized to the Fig. 6(b) printed axis.
Fig6,b_spectrum,frequency_mhz,0.1625,3.930136229789556,14.151097294143883,10.220961064354327,Model display column is the frequency-domain reflected-potential shape normalized to the Fig. 6(b) printed axis.
Fig6,b_spectrum,frequency_mhz,0.165,4.097557072836067,14.59456138809238,10.497004315256312,Model display column is the frequency-domain reflected-potential shape normalized to the Fig. 6(b) printed axis.
Fig6,b_spectrum,frequency_mhz,0.1675,4.264445498103618,14.575033922239728,10.31058842413611,Model display column is the frequency-domain reflected-potential shape normalized to the Fig. 6(b) printed axis.
Fig6,b_spectrum,frequency_mhz,0.17,4.4306899832218,13.931474354049014,9.500784370827214,Model display column is the frequency-domain reflected-potential shape normalized to the Fig. 6(b) printed axis.
Fig6,b_spectrum,frequency_mhz,0.17250000000000001,4.596238712359418,13.2879147858583,8.691676073498883,Model display column is the frequency-domain reflected-potential shape normalized to the Fig. 6(b) printed axis.
Fig6,b_spectrum,frequency_mhz,0.17500000000000002,4.7610970084297435,12.644355217667586,7.883258209237843,Model display column is the frequency-domain reflected-potential shape normalized to the Fig. 6(b) printed axis.
Fig6,b_spectrum,frequency_mhz,0.1775,4.925323172768603,12.000795649476878,7.075472476708275,Model display column is the frequency-domain reflected-potential shape normalized to the Fig. 6(b) printed axis.
Fig6,b_spectrum,frequency_mhz,0.18,5.089022957991326,12.537943007582546,7.44892004959122,Model display column is the frequency-domain reflected-potential shape normalized to the Fig. 6(b) printed axis.
Fig6,b_spectrum,frequency_mhz,0.1825,5.252342953757837,13.089849202265604,7.837506248507768,Model display column is the frequency-domain reflected-potential shape normalized to the Fig. 6(b) printed axis.
Fig6,b_spectrum,frequency_mhz,0.185,5.415463202725878,13.641755396948664,8.226292194222786,Model display column is the frequency-domain reflected-potential shape normalized to the Fig. 6(b) printed axis.
Fig6,b_spectrum,frequency_mhz,0.1875,5.578589382969758,14.193661591631724,8.615072208661966,Model display column is the frequency-domain reflected-potential shape normalized to the Fig. 6(b) printed axis.
Fig6,b_spectrum,frequency_mhz,0.19,5.741944892860353,14.592201877238727,8.850256984378374,Model display column is the frequency-domain reflected-potential shape normalized to the Fig. 6(b) printed axis.
Fig6,b_spectrum,frequency_mhz,0.1925,5.9057631555293355,14.864947653154728,8.959184497625392,Model display column is the frequency-domain reflected-potential shape normalized to the Fig. 6(b) printed axis.
Fig6,b_spectrum,frequency_mhz,0.195,6.070280424609463,15.13769342907073,9.067413004461267,Model display column is the frequency-domain reflected-potential shape normalized to the Fig. 6(b) printed axis.
Fig6,b_spectrum,frequency_mhz,0.1975,6.235729324137704,15.41043920498673,9.174709880849026,Model display column is the frequency-domain reflected-potential shape normalized to the Fig. 6(b) printed axis.
Fig6,b_spectrum,frequency_mhz,0.2,6.40233329736579,15.71529686804617,9.312963570680381,Model display column is the frequency-domain reflected-potential shape normalized to the Fig. 6(b) printed axis.
Fig6,b_spectrum,frequency_mhz,0.2025,6.570302076259956,16.277049628249934,9.706747551989977,Model display column is the frequency-domain reflected-potential shape normalized to the Fig. 6(b) printed axis.
Fig6,b_spectrum,frequency_mhz,0.20500000000000002,6.739828220277468,16.838802388453693,10.098974168176225,Model display column is the frequency-domain reflected-potential shape normalized to the Fig. 6(b) printed axis.
Fig6,b_spectrum,frequency_mhz,0.20750000000000002,6.911084713846218,17.400555148657457,10.489470434811238,Model display column is the frequency-domain reflected-potential shape normalized to the Fig. 6(b) printed axis.
Fig6,b_spectrum,frequency_mhz,0.21,7.084223560439183,17.962307908861213,10.87808434842203,Model display column is the frequency-domain reflected-potential shape normalized to the Fig. 6(b) printed axis.
Fig6,b_spectrum,frequency_mhz,0.2125,7.259375269890032,18.472593882755888,11.213218612865855,Model display column is the frequency-domain reflected-potential shape normalized to the Fig. 6(b) printed axis.
Fig6,b_spectrum,frequency_mhz,0.215,7.436649106220324,18.957854722023352,11.521205615803028,Model display column is the frequency-domain reflected-potential shape normalized to the Fig. 6(b) printed axis.
Fig6,b_spectrum,frequency_mhz,0.2175,7.616133946209394,19.443115561290817,11.826981615081422,Model display column is the frequency-domain reflected-potential shape normalized to the Fig. 6(b) printed axis.
Fig6,b_spectrum,frequency_mhz,0.22,7.797899593665915,19.92837640055828,12.130476806892368,Model display column is the frequency-domain reflected-potential shape normalized to the Fig. 6(b) printed axis.
Fig6,b_spectrum,frequency_mhz,0.2225,7.981998399430865,20.251908025828328,12.269909626397464,Model display column is the frequency-domain reflected-potential shape normalized to the Fig. 6(b) printed axis.
Fig6,b_spectrum,frequency_mhz,0.225,8.168467050506498,20.047691689637144,11.879224639130646,Model display column is the frequency-domain reflected-potential shape normalized to the Fig. 6(b) printed axis.
Fig6,b_spectrum,frequency_mhz,0.2275,8.357328410976782,19.84347535344596,11.486146942469178,Model display column is the frequency-domain reflected-potential shape normalized to the Fig. 6(b) printed axis.
Fig6,b_spectrum,frequency_mhz,0.23,8.548593320091495,19.639259017254776,11.090665697163281,Model display column is the frequency-domain reflected-potential shape normalized to the Fig. 6(b) printed axis.
Fig6,b_spectrum,frequency_mhz,0.2325,8.74226227672602,19.435042681063592,10.692780404337572,Model display column is the frequency-domain reflected-potential shape normalized to the Fig. 6(b) printed axis.
Fig6,b_spectrum,frequency_mhz,0.23500000000000001,8.93832696244177,19.397657126151724,10.459330163709954,Model display column is the frequency-domain reflected-potential shape normalized to the Fig. 6(b) printed axis.
Fig6,b_spectrum,frequency_mhz,0.23750000000000002,9.136771576063698,19.402949212962096,10.266177636898398,Model display column is the frequency-domain reflected-potential shape normalized to the Fig. 6(b) printed axis.
Fig6,b_spectrum,frequency_mhz,0.24,9.337573970074708,19.408241299772463,10.070667329697756,Model display column is the frequency-domain reflected-potential shape normalized to the Fig. 6(b) printed axis.
Fig6,b_spectrum,frequency_mhz,0.2425,9.540706592715871,19.413533386582834,9.872826793866963,Model display column is the frequency-domain reflected-potential shape normalized to the Fig. 6(b) printed axis.
Fig6,b_spectrum,frequency_mhz,0.245,9.746137249417732,19.40508974874241,9.658952499324677,Model display column is the frequency-domain reflected-potential shape normalized to the Fig. 6(b) printed axis.
Fig6,b_spectrum,frequency_mhz,0.2475,9.95382970335711,19.372016535666233,9.418186832309123,Model display column is the frequency-domain reflected-potential shape normalized to the Fig. 6(b) printed axis.
Fig6,b_spectrum,frequency_mhz,0.25,10.163744138045361,19.33894332259006,9.1751991845447,Model display column is the frequency-domain reflected-potential shape normalized to the Fig. 6(b) printed axis.
Fig6,b_spectrum,frequency_mhz,0.2525,10.375837505543236,19.305870109513886,8.93003260397065,Model display column is the frequency-domain reflected-potential shape normalized to the Fig. 6(b) printed axis.
Fig6,b_spectrum,frequency_mhz,0.255,10.590063782827015,19.27279689643771,8.682733113610697,Model display column is the frequency-domain reflected-potential shape normalized to the Fig. 6(b) printed axis.
Fig6,b_spectrum,frequency_mhz,0.2575,10.806374156620562,20.180411011010982,9.37403685439042,Model display column is the frequency-domain reflected-potential shape normalized to the Fig. 6(b) printed axis.
Fig6,b_spectrum,frequency_mhz,0.26,11.024717154188824,21.170098516585462,10.145381362396638,Model display column is the frequency-domain reflected-potential shape normalized to the Fig. 6(b) printed axis.
Fig6,b_spectrum,frequency_mhz,0.2625,11.245038734575365,22.159786022159942,10.914747287584577,Model display column is the frequency-domain reflected-potential shape normalized to the Fig. 6(b) printed axis.
Fig6,b_spectrum,frequency_mhz,0.265,11.467282351856982,23.149473527734422,11.68219117587744,Model display column is the frequency-domain reflected-potential shape normalized to the Fig. 6(b) printed axis.
Fig6,b_spectrum,frequency_mhz,0.2675,11.691388999369433,23.754806392456572,12.06341739308714,Model display column is the frequency-domain reflected-potential shape normalized to the Fig. 6(b) printed axis.
Fig6,b_spectrum,frequency_mhz,0.27,11.91729724162581,23.9462188747251,12.02892163309929,Model display column is the frequency-domain reflected-potential shape normalized to the Fig. 6(b) printed axis.
Fig6,b_spectrum,frequency_mhz,0.2725,12.144943238831903,24.13763135699363,11.992688118161727,Model display column is the frequency-domain reflected-potential shape normalized to the Fig. 6(b) printed axis.
Fig6,b_spectrum,frequency_mhz,0.275,12.374260767480548,24.32904383926216,11.95478307178161,Model display column is the frequency-domain reflected-potential shape normalized to the Fig. 6(b) printed axis.
Fig6,b_spectrum,frequency_mhz,0.2775,12.605181239433792,24.50541077082866,11.900229531394869,Model display column is the frequency-domain reflected-potential shape normalized to the Fig. 6(b) printed axis.
Fig6,b_spectrum,frequency_mhz,0.28,12.837633721118108,24.348626222578343,11.510992501460235,Model display column is the frequency-domain reflected-potential shape normalized to the Fig. 6(b) printed axis.
Fig6,b_spectrum,frequency_mhz,0.28250000000000003,13.071544953903413,24.19184167432802,11.120296720424609,Model display column is the frequency-domain reflected-potential shape normalized to the Fig. 6(b) printed axis.
Fig6,b_spectrum,frequency_mhz,0.28500000000000003,13.306839376355697,24.035057126077703,10.728217749722006,Model display column is the frequency-domain reflected-potential shape normalized to the Fig. 6(b) printed axis.
Fig6,b_spectrum,frequency_mhz,0.28750000000000003,13.543439148798216,23.878272577827385,10.33483342902917,Model display column is the frequency-domain reflected-potential shape normalized to the Fig. 6(b) printed axis.
Fig6,b_spectrum,frequency_mhz,0.29,13.781264180450147,22.984058456867523,9.202794276417375,Model display column is the frequency-domain reflected-potential shape normalized to the Fig. 6(b) printed axis.
Fig6,b_spectrum,frequency_mhz,0.2925,14.02023215930587,21.60825767618253,7.588025516876659,Model display column is the frequency-domain reflected-potential shape normalized to the Fig. 6(b) printed axis.
Fig6,b_spectrum,frequency_mhz,0.295,14.26025858485138,20.232456895497535,5.972198310646155,Model display column is the frequency-domain reflected-potential shape normalized to the Fig. 6(b) printed axis.
Fig6,b_spectrum,frequency_mhz,0.2975,14.501256803673579,18.85665611481254,4.355399311138962,Model display column is the frequency-domain reflected-potential shape normalized to the Fig. 6(b) printed axis.
Fig6,b_spectrum,frequency_mhz,0.3,14.743138047992023,17.93750220007645,3.194364152084429,Model display column is the frequency-domain reflected-potential shape normalized to the Fig. 6(b) printed axis.
Fig6,b_spectrum,frequency_mhz,0.3025,14.98581147712663,19.30158261505454,4.315771137927909,Model display column is the frequency-domain reflected-potential shape normalized to the Fig. 6(b) printed axis.
Fig6,b_spectrum,frequency_mhz,0.305,15.229184221903486,20.665663030032626,5.43647880812914,Model display column is the frequency-domain reflected-potential shape normalized to the Fig. 6(b) printed axis.
Fig6,b_spectrum,frequency_mhz,0.3075,15.473161431993077,22.029743445010716,6.556582013017639,Model display column is the frequency-domain reflected-potential shape normalized to the Fig. 6(b) printed axis.
Fig6,b_spectrum,frequency_mhz,0.31,15.717646326168554,23.393823859988803,7.676177533820249,Model display column is the frequency-domain reflected-potential shape normalized to the Fig. 6(b) printed axis.
Fig6,b_spectrum,frequency_mhz,0.3125,15.962540245466242,23.952272069978978,7.989731824512736,Model display column is the frequency-domain reflected-potential shape normalized to the Fig. 6(b) printed axis.
Fig6,b_spectrum,frequency_mhz,0.315,16.20774270922526,24.210315050993536,8.002572341768275,Model display column is the frequency-domain reflected-potential shape normalized to the Fig. 6(b) printed axis.
Fig6,b_spectrum,frequency_mhz,0.3175,16.45315147397824,24.468358032008098,8.015206558029856,Model display column is the frequency-domain reflected-potential shape normalized to the Fig. 6(b) printed axis.
Fig6,b_spectrum,frequency_mhz,0.32,16.69866259516015,24.726401013022656,8.027738417862505,Model display column is the frequency-domain reflected-potential shape normalized to the Fig. 6(b) printed axis.
Fig6,b_spectrum,frequency_mhz,0.3225,16.944170491597465,24.701943412649193,7.757772921051728,Model display column is the frequency-domain reflected-potential shape normalized to the Fig. 6(b) printed axis.
Fig6,b_spectrum,frequency_mhz,0.325,17.18956801273489,23.98626098548186,6.796692972746968,Model display column is the frequency-domain reflected-potential shape normalized to the Fig. 6(b) printed axis.
Fig6,b_spectrum,frequency_mhz,0.3275,17.434746508552283,23.270578558314522,5.835832049762239,Model display column is the frequency-domain reflected-potential shape normalized to the Fig. 6(b) printed axis.
Fig6,b_spectrum,frequency_mhz,0.33,17.679595902119317,22.55489613114719,4.8753002290278715,Model display column is the frequency-domain reflected-potential shape normalized to the Fig. 6(b) printed axis.
Fig6,b_spectrum,frequency_mhz,0.3325,17.92400476473082,21.83921370397985,3.9152089392490304,Model display column is the frequency-domain reflected-potential shape normalized to the Fig. 6(b) printed axis.
Fig6,b_spectrum,frequency_mhz,0.335,18.167860393560925,21.22129344688293,3.0534330533220064,Model display column is the frequency-domain reflected-potential shape normalized to the Fig. 6(b) printed axis.
Fig6,b_spectrum,frequency_mhz,0.3375,18.41104889176934,20.620375306319723,2.2093264145503824,Model display column is the frequency-domain reflected-potential shape normalized to the Fig. 6(b) printed axis.
Fig6,b_spectrum,frequency_mhz,0.34,18.653455250988507,20.019457165756513,1.366001914768006,Model display column is the frequency-domain reflected-potential shape normalized to the Fig. 6(b) printed axis.
Fig6,b_spectrum,frequency_mhz,0.3425,18.89496343611573,19.4185390251933,0.52357558907757,Model display column is the frequency-domain reflected-potential shape normalized to the Fig. 6(b) printed axis.
Fig6,b_spectrum,frequency_mhz,0.34500000000000003,19.13545647232979,19.405465114307844,0.2700086419780554,Model display column is the frequency-domain reflected-potential shape normalized to the Fig. 6(b) printed axis.
Fig6,b_spectrum,frequency_mhz,0.34750000000000003,19.374816534247167,20.225901678331287,0.8510851440841201,Model display column is the frequency-domain reflected-potential shape normalized to the Fig. 6(b) printed axis.
Fig6,b_spectrum,frequency_mhz,0.35000000000000003,19.612925037128512,21.046338242354725,1.4334132052262127,Model display column is the frequency-domain reflected-potential shape normalized to the Fig. 6(b) printed axis.
Fig6,b_spectrum,frequency_mhz,0.3525,19.849662730041896,21.866774806378146,2.0171120763362502,Model display column is the frequency-domain reflected-potential shape normalized to the Fig. 6(b) printed axis.
Fig6,b_spectrum,frequency_mhz,0.355,20.084909790884943,22.687211370401585,2.6023015795166415,Model display column is the frequency-domain reflected-potential shape normalized to the Fig. 6(b) printed axis.
Fig6,b_spectrum,frequency_mhz,0.3575,20.318545923164184,23.19956033181557,2.881014408651385,Model display column is the frequency-domain reflected-potential shape normalized to the Fig. 6(b) printed axis.
Fig6,b_spectrum,frequency_mhz,0.36,20.550450454425857,23.704109607088245,3.1536591526623887,Model display column is the frequency-domain reflected-potential shape normalized to the Fig. 6(b) printed axis.
Fig6,b_spectrum,frequency_mhz,0.3625,20.78050243622859,24.208658882360922,3.4281564461323306,Model display column is the frequency-domain reflected-potential shape normalized to the Fig. 6(b) printed axis.
